reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
07265f4b-026c-494e-a586-c2ce4615e974,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jika saya ingin membeli premium selalu tidak bisa selalu coba kembali,1,1,,2024-11-22 12:27:25,,,
722b85ca-71ce-483b-8bcf-b1ed6e001265,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Spotif sangat bagus. Saya suka banget kalo lagi main games sambil dengerin lagu enak sumpah dah😍 debes banget dehhhhhh,5,0,8.8.46.529,2024-11-22 12:08:06,,,8.8.46.529
73322e5d-dfcf-43cb-85b3-515fa571c0c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantapp banget apk musiknya,5,0,8.9.92.408,2024-11-22 11:35:59,,,8.9.92.408
c3bc04ef-9649-43fd-98d1-7a0dccb7055a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagusss bngtt untukk dengrinn lguu vibes nyaa jdiii galauu,5,0,8.9.84.594,2024-11-22 11:31:10,,,8.9.84.594
1557129f-2d0d-4c75-979a-e196611b48ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ko saya tidak bisa mendownload,5,0,,2024-11-22 11:23:53,,,
b670c45a-12af-45e4-985d-78c22be31441,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka banget sama spotify ini, bisa di akses kapanpun dan dimanapun. tapi sekarang lagi ngga berfungsi padahal kuota banyak cuman sering load lama bangett",5,0,8.9.58.572,2024-11-22 11:00:14,,,8.9.58.572
a4343c52-ac3b-42a2-a55f-b13cc3e85e7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bgusss bngettt pokoknyaaa!!!!!,5,0,,2024-11-22 10:59:00,,,
79501cca-b527-4a20-afbd-9087d0766c6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan suka saja,4,0,,2024-11-22 10:39:32,,,
435e96fe-1484-4c4b-a409-628070909efc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus dan sudah mumpuni tetapi terkadang lagu yang sering di putar tidak bisa di putar kembali.,5,0,,2024-11-22 10:33:26,,,
c043813e-d7e9-4f68-b57f-aa68ee92a424,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka berhenti sendiri kalau lagi muter lagu,1,0,8.9.94.470,2024-11-22 10:23:09,,,8.9.94.470
3db4e9c1-8646-4ffb-9321-b6fd397e0bae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat suka Spotify,5,0,8.9.94.470,2024-11-22 10:10:27,,,8.9.94.470
2d6fcb38-185a-4f4a-b1f3-58fcc5f99637,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus.(itu doang si jir.),5,0,8.9.92.408,2024-11-22 09:52:39,,,8.9.92.408
f4461dab-f1f0-442c-aeb2-e20816e330cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap aplikasi musik ini,5,0,8.9.94.470,2024-11-22 09:50:58,,,8.9.94.470
ee4f8a51-7ea9-4f2e-a18c-9e33a09b9063,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lagu nya enak²,5,0,8.9.90.127,2024-11-22 09:44:09,,,8.9.90.127
ffb8e4ca-822a-4e91-ae01-d30dc5941a26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tapi aku letih juga lanjutin dong min,5,0,8.9.94.470,2024-11-22 09:33:40,,,8.9.94.470
2a0d92c4-0cdc-4d4b-96cf-1be0c59d273a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kenapa ya Spotify nya kalo pake data offline tapi kalo pake wifi bisa udah cari segala cara terus di lakuin tetep gak bisa tolong dong,5,3,8.9.68.456,2024-11-22 09:33:38,,,8.9.68.456
50565482-c352-41f0-854e-3a3a54f729d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,INI SANGAT KEREN! apa keren itu karna lagu-lagu ini SANGAT BANYAK LAGU FUNK DJ DAN LAIN² AKU SANGAT SUKA LAGU YANG FUNK TAPI INI TIDAK BOLEH ADA SEBUAH IKLAN KARNA MEMGAGU LAGU FUNK TERIMAH KASIH DEVELOPER TOLONG YA DIHAPUS IKLAN NYA YA TERIMA KASIH,5,0,8.9.94.470,2024-11-22 09:30:01,,,8.9.94.470
fc0db345-d9e2-414b-a63e-c54ac19d5aae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good apk saran ku kurangi iklan nya,5,0,8.9.94.470,2024-11-22 09:10:47,,,8.9.94.470
fe0021b9-251b-4b86-8984-8bb7991aee93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong d balas. Ini knp susah bgt pdhl mau premium gagal terus ga biasanya udh bbrap hari ini,1,1,8.9.94.470,2024-11-22 08:55:29,,,8.9.94.470
52661285-6d7b-4174-a504-a978e4226fd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"-Kenapa cuma bisa 1 earphone dah suaranya, dipakai buat nonton tiktok suaranya bisa muncul di 2 earphone padahal. Aku kecewa -plis ini kenapa, udah nyalain data tapi tulisannya ""blablabla mode offline"" ? .",1,24,8.9.92.408,2024-11-22 08:45:32,,,8.9.92.408
2d3f042b-1222-4cd7-a727-7bdbf028a4b1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ga guna bgt ga bisa daftar akun,1,0,8.9.94.470,2024-11-22 08:32:07,,,8.9.94.470
481b3104-f88b-4018-bd73-f51f3594c7c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini kenapa Spotify udh gbisa di pake ya mode offline terus udah 3 bulan spotfy offline giliran coba di hp lain bisa online kenapa di ini malah ooff tolong bantuaannya,2,0,8.9.90.127,2024-11-22 08:06:54,,,8.9.90.127
bdf29b09-1487-4804-92c0-47a755114fb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Coba lagu smua pasti lebih nyaman...,5,0,8.9.86.551,2024-11-22 08:02:44,,,8.9.86.551
d562b3d4-ad81-479c-bc69-6f9fbfa9a163,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"good sangat memuaskan untuk dengar lagu,tapi tolong hapus iklan nya biar ga ada iklannya!!",3,0,8.9.86.551,2024-11-22 08:00:05,,,8.9.86.551
f66408bb-57ba-4275-946c-fce7a18a8026,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iklannya 1 jam,1,1,8.9.94.470,2024-11-22 07:58:32,,,8.9.94.470
24d3c023-7d23-4dc2-b8a3-96f858810ef2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka banget sama lagunya,5,0,8.9.92.408,2024-11-22 07:34:56,,,8.9.92.408
0b85180b-b9a7-4617-aa64-d5ac3c173205,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yah apknya bagus tapi sayang musiknya nga lengkap,1,0,,2024-11-22 07:01:05,,,
7f37effb-42f7-42cd-95f2-75cdf5b108f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lumayan lagu nya enk""",5,0,,2024-11-22 06:44:27,,,
7fe4eb9a-ac76-4b8c-b23e-6caa21d2227b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dengan update terbaru dan perubahan ux nya yang semakin mudah dipahami, sangat rekomendasi untuk pendengar musik dengan kualitas terbaik... 👍👍🔥🔥",5,4,8.9.92.408,2024-11-22 06:43:03,,,8.9.92.408
bb8a5ec3-211f-4fa8-90f6-119cb55ebdcf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini sangat bagus dan sangat keren saya kasih bintang 5,5,0,8.9.94.470,2024-11-22 06:22:53,,,8.9.94.470
83074b9d-bb05-4332-824e-f757812e940f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,karna klo mau dengerin lagu gratis itu hrus pake fitur premium,3,2,8.9.94.470,2024-11-22 06:02:55,,,8.9.94.470
a6852044-7625-4c14-b637-35214afa1c56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap musiknya,5,0,8.9.44.368,2024-11-22 05:53:05,,,8.9.44.368
11948283-9238-4954-8d66-d1f06016bccb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lagu lagu yang sangat memuaskan,5,0,8.9.94.470,2024-11-22 05:52:00,,,8.9.94.470
f459bcff-f224-4105-9bfb-44f29e9b5443,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya sangat bagus,5,0,8.9.94.470,2024-11-22 05:46:12,,,8.9.94.470
1a34b27a-45c8-4ba4-8d60-dd550ba9d5b1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya bagus tidak ada iklan dan keren sekali saya beri bintang 5👍,5,0,,2024-11-22 05:28:57,,,
2295d049-a73a-402f-a889-c5f571ccf9f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,padahal suka banget denger musik di spotify tapii iklan nyaa ga kira kiraa bahkan SAMPEE 4 KALIII plis lah kalo kasi iklan tuh yg kira kira aja,3,0,8.9.92.408,2024-11-22 05:12:02,,,8.9.92.408
c61f777c-ce71-4ce6-aae7-b73e76eac9ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbaik sepanjang masa,5,0,8.9.94.470,2024-11-22 05:11:00,,,8.9.94.470
8fb71be4-c56b-4dff-8bbb-1d80429d4927,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk bagus buat workout dan dengerin musik,5,0,,2024-11-22 05:06:10,,,
92563635-e289-4a90-9d25-fce3a4bfef55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget mksh cuman iklannya yg bnyk,5,0,8.9.16.593,2024-11-22 04:57:48,,,8.9.16.593
dd4f3ec0-dfdd-4629-868c-716e0ef7cfdf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enak lancar dan bagus,5,0,8.9.92.408,2024-11-22 04:55:36,,,8.9.92.408
48900823-03e5-4e0b-a6c2-de02867823db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Satu² nya aplikasi buat dengerin musik yang paling aku Sukak! Love banget 💋🌷,5,0,8.9.90.127,2024-11-22 04:49:58,,,8.9.90.127
58feaeed-54c9-4b3d-a45f-1077ae085c56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Teman terbaik selama perjalanan 👍👍👍,5,0,8.9.22.539,2024-11-22 04:34:01,,,8.9.22.539
1e361cc3-d4b0-4daf-a3d3-928383e3203e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masih belum paham,5,0,8.9.92.408,2024-11-22 04:29:55,,,8.9.92.408
f4b7d809-4278-465d-bdf9-97ac17dc6ecb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buat main ff ni apl seru tapi lagunya kurang lengkap,5,0,,2024-11-22 04:10:49,,,
bf26f22c-9a37-40f2-87cd-29ab2293cd09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren² lagu nya!,5,0,,2024-11-22 03:47:45,,,
7201c306-3bb6-4ebc-bc9a-4942c2c2fd1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,behh kasus men,5,0,8.9.92.408,2024-11-22 03:44:39,,,8.9.92.408
45e2ed02-fad7-4878-9eb3-bddaf48dd993,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Spotify dengan aku musik saya dengar,5,0,8.9.92.408,2024-11-22 03:42:52,,,8.9.92.408
54d2e47d-54d0-481b-809f-f171ca690e01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini tiap mau perpanjangan premium selalu unstabel connection jadi ribet.,4,0,8.9.94.470,2024-11-22 03:23:56,,,8.9.94.470
f4572c0d-ba0c-4688-9f74-0bde8bfe87cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat uptodate lagu lagunya,5,0,8.9.94.470,2024-11-22 03:18:27,,,8.9.94.470
8c58efa8-9f52-4411-960c-e6d11bde33b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ketika buka spotify, trus mutar lagu kok tb tb ngeliat liriknya pendek bgt, padahal waktu lagunya panjang, kali ini ngeliat spotify ngebug",5,0,,2024-11-22 03:18:09,,,
163de256-c2c3-4235-9d67-2260e47fcf1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap lagu nya,5,0,8.9.86.551,2024-11-22 03:04:15,,,8.9.86.551
86d0604b-c28f-46b9-8067-6dc10d059d1e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,-kebanyakan iklan,4,0,,2024-11-22 02:13:38,,,
bd037d7c-4758-4cd5-83cd-0aa4cbd4c15a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"secara keseluruhan sih cukup memuaskan ya, mungkin kurangnya di beberapa lagu lirik belum sinkron. selebihnya okeee 👍🏽👍🏽",5,1,8.9.92.408,2024-11-22 01:47:02,,,8.9.92.408
27b4b309-7e72-41c9-956c-96d5cbc42da6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus dan banyak musicnya,5,0,,2024-11-22 01:37:24,,,
ee2bc48d-4908-423e-847c-8592788d98ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ada tulisan ""Spotify saat ini diatur offline"" jadi g bisa dengerin musik",1,0,8.9.92.408,2024-11-22 01:24:59,,,8.9.92.408
7344d42d-b1df-4b2a-8460-9f92cdee3aae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kita dapat mendengar semua jenis lagu,5,0,,2024-11-22 01:22:53,,,
605d475f-affb-45f0-bb81-eb285355dd30,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pemutar musik terbaik,5,0,8.9.94.470,2024-11-22 01:22:45,,,8.9.94.470
a8bca08e-ebec-4e98-b01c-604e03eb0a8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya produktip danprofesional sangat positip bagi generasi penerus budaya bangsa yang sangat relefan.,5,0,8.9.74.568,2024-11-22 00:04:40,,,8.9.74.568
5046e633-164f-44ef-8d7e-807789c185a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi Spotify Juta A.an Musik,5,0,8.9.94.470,2024-11-21 23:58:53,,,8.9.94.470
a327b6b6-017b-4d0c-aa3b-2e9518c535fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru banyak lagunya,3,0,8.9.92.408,2024-11-21 23:27:52,,,8.9.92.408
57bab1a5-a564-43e8-8b92-d6ff14fbf9ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku suka karena kita bisa mendengar kan musik dengan gratis,5,0,8.9.94.470,2024-11-21 22:47:10,,,8.9.94.470
dd4f56ac-8fce-4b87-abbb-54ed4c241dd0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk berisi iklan parah Unistal saja tidak ada gunannya pakai apk,1,1,8.9.94.470,2024-11-21 22:16:59,,,8.9.94.470
d49b32ba-1b66-4177-9688-faca3d0897c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dengan aplikasi Spotify mempermudah sy mendengarkan Pengajian Islam Spotify bagus sekali programnya.,5,0,8.9.92.408,2024-11-21 21:54:32,,,8.9.92.408
ad47e6d5-8ba4-426e-b7ea-0040d236beb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus nyaman aplikasinnya,5,0,8.9.76.538,2024-11-21 21:40:08,,,8.9.76.538
8e48ddd2-5cea-407f-9e7a-e6144f509f98,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pilihan lagunya banyak dan banyak yang bisa di download tetapi bisa gak pake premium itu ada saja,4,0,8.9.92.408,2024-11-21 21:23:14,,,8.9.92.408
37201d39-dc51-44cb-8ea9-61fe1d58dac9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kurang karena harus bayar dlu bisa offline,3,0,,2024-11-21 21:05:26,,,
d78aa617-3764-4c6a-a0e5-6f540a67eb48,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bisa ke pake *plisss gimana ini*,1,0,,2024-11-21 20:30:34,,,
3da21a9a-7d6d-4878-8482-c17d550a34ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok ga bisa login min??,2,0,,2024-11-21 19:47:12,,,
a04aff10-b85e-4d66-9da4-d002ee68f7b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap tapi banyak iklan,5,0,8.9.86.551,2024-11-21 18:43:26,,,8.9.86.551
88913a07-6899-44af-beef-4c8cd256c572,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menghibur,5,0,8.9.94.470,2024-11-21 18:11:50,,,8.9.94.470
970d29bb-cffe-4eaf-a0f7-04fd285a8be1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus top pokoknya,5,0,8.9.94.470,2024-11-21 16:45:13,,,8.9.94.470
f8098f0c-db61-4e7f-846d-bb0a42497f45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kecewa banget ama yang sekarang,masa ada batasan untuk mendengarkan lagu dan harus berlangganan,udah mulai keliatan sifat kikirnya",1,0,8.9.92.408,2024-11-21 16:36:42,,,8.9.92.408
d7a41eb0-1988-4ccf-8371-b668461eecb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alay banget ajg pilih lagu aja dibatasi harus premium cuihhh,1,4,8.9.94.470,2024-11-21 16:35:49,,,8.9.94.470
